Time	Open	High	Low	Close	Volume
2024-05-14 18:00:00	61250.4	61423.5	61164.6	61392.1	2	500
2024-05-14 19:00:00	61374.3	61641.2	61333.3	61549.8	2	502
2024-05-14 20:00:00	61554.2	61666.1	61499.9	61569.3	2	504
2024-05-14 21:00:00	61566.1	61748.8	61440.5	61649.8	2	751
2024-05-14 22:00:00	61624.1	61727.4	61502.2	61667.1	2	757
2024-05-14 23:00:00	61665.7	61687.8	61494.6	61536.5	2	551
2024-05-15 00:00:00	61534.1	61761.2	61296.7	61393.2	2	521
2024-05-15 01:00:00	61388.5	61716.3	61375.8	61655.1	2	505
2024-05-15 02:00:00	61654.9	61869.6	61645.3	61733.2	2	516
2024-05-15 03:00:00	61731.2	61990	61711.2	61909.8	2	516
2024-05-15 04:00:00	61908.4	61944.7	61781.8	61844.2	2	535
2024-05-15 05:00:00	61844.2	62020.6	61842.7	61890	2	606
2024-05-15 06:00:00	61890.2	61947.2	61793.6	61923	2	610
2024-05-15 07:00:00	61921.9	62241.2	61855.9	62157.2	2	640
2024-05-15 08:00:00	62153.7	62231.1	62021.7	62110	2	709
2024-05-15 09:00:00	62110.5	62879.7	61913.2	62644.7	2	704
2024-05-15 10:00:00	62648.6	62955.5	62350	62637.3	2	693
2024-05-15 11:00:00	62637.3	62784.9	62230.1	62428.3	2	706
2024-05-15 12:00:00	62428.3	64134.7	62394.6	63718.9	2	728
2024-05-15 13:00:00	63718.9	64621.2	63521.9	64114	2	711
2024-05-15 14:00:00	64114	64468.7	63976.5	64468.7	2	704
2024-05-15 15:00:00	64461.2	65045	64363.5	64698.7	2	665
2024-05-15 16:00:00	64698.7	65099.2	64697.9	64745.3	2	699
2024-05-15 17:00:00	64743.1	65113.9	64743.1	65089.1	2	618
2024-05-15 18:00:00	65091.6	65801.7	64970.2	65729	2	687
2024-05-15 19:00:00	65729	66416.1	65301	66051.1	2	675
2024-05-15 20:00:00	66044.7	66101.5	65763.2	65940.6	2	686
2024-05-15 21:00:00	65940.6	66183.3	65804.8	65856.9	2	757
2024-05-15 22:00:00	65856.9	66278.3	65841.4	66102.5	2	757
2024-05-15 23:00:00	66101.4	66426	66058.7	66196.9	2	566
2024-05-16 00:00:00	66196.9	66635.2	65949.4	66064.2	2	665
2024-05-16 01:00:00	66063.2	66194.1	65839.9	65962	2	735
2024-05-16 02:00:00	65962	66088.7	65759.9	65887.2	2	683
2024-05-16 03:00:00	65887.2	66060.4	65791.8	65971.5	2	704
2024-05-16 04:00:00	65971.5	65984.1	65785.1	65808.8	2	602
2024-05-16 05:00:00	65808.8	65879.7	65738	65759	2	655
2024-05-16 06:00:00	65760.3	65964.9	65644.7	65925.3	2	665
2024-05-16 07:00:00	65930.1	66263.2	65905.8	66130.5	2	735
2024-05-16 08:00:00	66126.1	66411.1	66105.4	66269.9	2	684
2024-05-16 09:00:00	66268.9	66329.7	66101.5	66323.3	2	715
2024-05-16 10:00:00	66323.2	66323.3	66105.8	66144.2	2	726
2024-05-16 11:00:00	66144.2	66543.7	66012.6	66485.7	2	700
2024-05-16 12:00:00	66485.7	66715.1	65896.8	65984	2	687
2024-05-16 13:00:00	65984	66353.2	65776.9	66305.8	2	705
2024-05-16 14:00:00	66305.8	66371.2	65569	65577.4	2	686
2024-05-16 15:00:00	65577.6	65870.3	65357.6	65801.1	2	743
2024-05-16 16:00:00	65801.1	65805.7	65071.1	65117.8	2	609
2024-05-16 17:00:00	65117.2	65353.5	64573	64976.3	2	681
2024-05-16 18:00:00	64976.3	65169.8	64803.7	65091	2	570
2024-05-16 19:00:00	65091	65549.1	65070.8	65154.9	2	607
2024-05-16 20:00:00	65154.4	65271.1	65039.1	65241.3	2	673
2024-05-16 21:00:00	65246.9	65465.6	65222.7	65425.7	2	757
2024-05-16 22:00:00	65427.9	65452.7	65106.3	65382.6	2	757
2024-05-16 23:00:00	65382.6	65388.7	65158.4	65196.3	2	788
2024-05-17 00:00:00	65196.3	65463.5	65196.3	65463.5	2	836
2024-05-17 01:00:00	65455.6	65465.4	65082.2	65310.4	2	695
2024-05-17 02:00:00	65310.4	65415.9	65149	65346.6	2	674
2024-05-17 03:00:00	65344.6	65850.7	65319.6	65570	2	786
2024-05-17 04:00:00	65570	65597.9	65363.2	65429.2	2	693
2024-05-17 05:00:00	65429.2	65672.4	65423.7	65670.6	2	693
2024-05-17 06:00:00	65671.5	66126.8	65564.8	65944.8	2	670
2024-05-17 07:00:00	65966.5	66458.1	65946.7	66355.7	2	697
2024-05-17 08:00:00	66355.7	66408.1	66056.1	66114.6	2	738
2024-05-17 09:00:00	66114.6	66351.2	66059.8	66310.5	2	697
2024-05-17 10:00:00	66310.5	66486.9	66178.8	66466.9	2	776
2024-05-17 11:00:00	66466.9	66531.1	66177.4	66202.9	2	715
2024-05-17 12:00:00	66202.9	66511.8	66113.4	66373	2	541
2024-05-17 13:00:00	66373	66423.2	65804.7	65924	2	645
2024-05-17 14:00:00	65932.6	66827.7	65897.8	66795.6	2	707
2024-05-17 15:00:00	66798.9	67436.2	66573.7	67185.1	2	676
2024-05-17 16:00:00	67191.7	67271	66928.7	66929.1	2	757
2024-05-17 17:00:00	66929.1	66996.7	66660.6	66720.5	2	765
2024-05-17 18:00:00	66726.2	66844.7	66207.1	66805.1	2	532
2024-05-17 19:00:00	66803.6	67045.2	66637.5	67029.5	2	658
2024-05-17 20:00:00	67029.5	67033.3	66741.2	66907.2	2	776
2024-05-17 21:00:00	66858	66883	66701.7	66786.7	2	1223
2024-05-17 22:00:00	66777.1	66777.1	66639.5	66734.5	2	1256
2024-05-17 23:00:00	66736.5	67031.2	66657.2	66981.2	2	1253
2024-05-18 00:00:00	66981.2	67045.6	66700.7	66857.5	2	1212
2024-05-18 01:00:00	66869.2	66978.5	66724.9	66943.4	2	1245
2024-05-18 02:00:00	66943.4	67031.8	66764.9	66869	2	1253
2024-05-18 03:00:00	66868.8	66977.9	66813.8	66911.5	2	1222
2024-05-18 04:00:00	66905.1	66961.3	66751.8	66846.1	2	1219
2024-05-18 05:00:00	66839.1	66853.6	66768.2	66816.3	2	1248
2024-05-18 06:00:00	66823.4	66914.9	66688.7	66877.6	2	1233
2024-05-18 07:00:00	66877.6	67187.9	66782.9	66857	2	1238
2024-05-18 08:00:00	66854.4	67049.1	66805.7	66983.4	2	1234
2024-05-18 09:00:00	66979.2	67106.5	66952.4	67087.2	2	1229
2024-05-18 10:00:00	67090.1	67255.7	66998.7	67175.4	2	1214
2024-05-18 11:00:00	67178.3	67342.7	67071.7	67151.4	2	1188
2024-05-18 12:00:00	67153.8	67207.9	66865.3	66918.1	2	1223
2024-05-18 13:00:00	66920.6	67044.4	66764	66825	2	1227
2024-05-18 14:00:00	66825	67017	66578.7	66755.6	2	1228
2024-05-18 15:00:00	66761.2	66859.4	66558.9	66772	2	1206
2024-05-18 16:00:00	66775.2	66953.2	66672.3	66829.5	2	1224
2024-05-18 17:00:00	66835.3	66926.3	66703.1	66816.2	2	1212
2024-05-18 18:00:00	66816.2	66867	66723.4	66750.7	2	1254
2024-05-18 19:00:00	66751.7	66903.9	66719.7	66866.9	2	1254
2024-05-18 20:00:00	66861.7	66984.5	66830.8	66927.9	2	1241
2024-05-18 21:00:00	66927.9	66966.7	66808.5	66878.5	2	1246
2024-05-18 22:00:00	66857.9	66981.4	66793.6	66904.5	2	836
2024-05-18 23:00:00	66904.2	67008.4	66884.2	66889.5	2	777
2024-05-19 00:00:00	66889.3	66954.1	66826.2	66884.3	2	777
2024-05-19 01:00:00	66883.1	66939.9	66858.1	66903.9	2	777
2024-05-19 02:00:00	66905.4	67174.1	66905.3	67166.7	2	777
2024-05-19 03:00:00	67166.2	67251.3	67067.3	67137.7	2	777
2024-05-19 04:00:00	67137.5	67149.6	66964.4	67112.1	2	777
2024-05-19 05:00:00	67110.5	67129.7	67054.2	67090.9	2	777
2024-05-19 06:00:00	67091.2	67112.8	66920.5	66998.1	2	767
2024-05-19 07:00:00	66998.4	67290.5	66949.3	67287	2	777
2024-05-19 08:00:00	67287.2	67299.9	67082.2	67139.8	2	777
2024-05-19 09:00:00	67139.7	67149.7	66976.3	67139.5	2	777
2024-05-19 10:00:00	67141.1	67667.3	67086.6	67257.9	2	777
2024-05-19 11:00:00	67257.8	67350.5	66966.4	67309	2	774
2024-05-19 12:00:00	67307.9	67308.8	66810	66829.5	2	777
2024-05-19 13:00:00	66827.4	67131.1	66689.1	67011.3	2	766
2024-05-19 14:00:00	67008	67103.5	66845.3	66901.5	2	777
2024-05-19 15:00:00	66901.2	66948.8	66746	66866.3	2	771
2024-05-19 16:00:00	66866.4	66966.1	66542.5	66639.3	2	777
2024-05-19 17:00:00	66639.8	66792.7	66546.4	66697.5	2	777
2024-05-19 18:00:00	66695.3	66730.6	66520.4	66554.6	2	760
2024-05-19 19:00:00	66554.3	66605.3	65869.5	66007.2	2	777
2024-05-19 20:00:00	66007.2	66260.4	65979.9	66125.2	2	773
2024-05-19 21:00:00	66092.2	66284.8	65934.9	66216.5	2	1236
2024-05-19 22:00:00	66216.5	66406.4	66211.5	66322.6	2	910
2024-05-19 23:00:00	66322.6	66322.6	66183.2	66235.2	2	675
2024-05-20 00:00:00	66235.2	66455.5	66123	66420.8	2	697
2024-05-20 01:00:00	66421.2	66547.6	66048.5	66481.6	2	698
2024-05-20 02:00:00	66487.7	66732.5	66465.9	66635.2	2	712
2024-05-20 03:00:00	66633.9	66730	66536.7	66654.8	2	686
2024-05-20 04:00:00	66654.8	67109.9	66587.2	67096.7	2	539
2024-05-20 05:00:00	67093.1	67256.1	67019.5	67097.5	2	677
2024-05-20 06:00:00	67095.6	67121.2	66276.8	66377.2	2	775
2024-05-20 07:00:00	66377.2	66875.3	66334.4	66793.9	2	676
2024-05-20 08:00:00	66793.9	67027	66715.7	66742.7	2	725
2024-05-20 09:00:00	66742.7	66968.2	66717	66866.9	2	682
2024-05-20 10:00:00	66869.3	67319.4	66852.4	67098.4	2	577
2024-05-20 11:00:00	67098.5	67266.8	66884.8	66961.9	2	587
2024-05-20 12:00:00	66961.9	67052.4	66760.1	66895.8	2	802
2024-05-20 13:00:00	66895.2	67149.8	66765	67061.1	2	740
2024-05-20 14:00:00	67061.1	67072.2	66751.6	66962.4	2	683
2024-05-20 15:00:00	66967.2	67461.1	66863.7	67370.1	2	702
2024-05-20 16:00:00	67369.6	68231.9	67369.6	68160.7	2	730
2024-05-20 17:00:00	68160.3	68619.7	68017.8	68301.9	2	700
2024-05-20 18:00:00	68321.7	68752.7	68284.4	68742.2	2	762
2024-05-20 19:00:00	68742.2	70035.8	68585.4	69977.3	2	699
2024-05-20 20:00:00	69970.2	70363.7	69168.7	69474.3	2	788
2024-05-20 21:00:00	69473.5	69737.8	68905.7	69696.3	2	754
2024-05-20 22:00:00	69671.4	69911.6	69515.6	69563.5	2	757
2024-05-20 23:00:00	69563.5	71461.2	69557.1	71391.3	2	754
2024-05-21 00:00:00	71392.4	71923.1	71086.5	71245.5	2	784
2024-05-21 01:00:00	71245.5	71245.5	70668.8	71045.2	2	757
2024-05-21 02:00:00	71045.2	71367.8	70861.2	71232.7	2	757
2024-05-21 03:00:00	71232.6	71357	71084.1	71241.4	2	716
2024-05-21 04:00:00	71238.6	71248.5	70800.4	70865.7	2	751
2024-05-21 05:00:00	70865.7	71173.8	70797.9	71150.4	2	624
2024-05-21 06:00:00	71155.5	71346.4	71077.8	71162.9	2	716
2024-05-21 07:00:00	71162.9	71188.2	70838.4	70841.4	2	754
2024-05-21 08:00:00	70842.7	71015.1	70810.7	70865.8	2	734
2024-05-21 09:00:00	70865.8	71023.9	70842.7	70939.8	2	695
2024-05-21 10:00:00	70939.8	71244.9	70910.9	70995.1	2	727
2024-05-21 11:00:00	70995.5	71408	70932.5	71091.8	2	641
2024-05-21 12:00:00	71091.8	71389.3	71015.2	71306.1	2	641
2024-05-21 13:00:00	71308.3	71308.3	70501.3	70540.7	2	695
2024-05-21 14:00:00	70542.7	70884	70149.8	70158.6	2	711
2024-05-21 15:00:00	70158.6	70441.7	69649.9	69781.9	2	674
2024-05-21 16:00:00	69779.7	70218.2	69618.8	69623.7	2	553
2024-05-21 17:00:00	69618	69904.7	69516.2	69818.2	2	509
2024-05-21 18:00:00	69818	69906.8	69486.4	69767.1	2	650
2024-05-21 19:00:00	69782	69902.7	69131.8	69249.3	2	709
2024-05-21 20:00:00	69257.1	69724.8	69206.7	69689.3	2	658
2024-05-21 21:00:00	69678.9	69760.8	69431.5	69696.7	2	757
2024-05-21 22:00:00	69677.1	70172.1	69677.1	70171.5	2	757
2024-05-21 23:00:00	70170.7	70337.1	70065	70106.2	2	694
2024-05-22 00:00:00	70106.1	70237	70009.2	70073	2	708
2024-05-22 01:00:00	70077.1	70162.6	69966.9	70120.4	2	686
2024-05-22 02:00:00	70120	70329.8	69893.5	69976.3	2	697
2024-05-22 03:00:00	69986.2	70014.5	69790.5	69913.6	2	662
2024-05-22 04:00:00	69913.6	69957.7	69184.9	69561.9	2	656
2024-05-22 05:00:00	69561.9	69881.6	69485.4	69859.9	2	718
2024-05-22 06:00:00	69862.8	70020.6	69752.7	69815.7	2	687
2024-05-22 07:00:00	69818	69855.2	69550.7	69692.7	2	724
2024-05-22 08:00:00	69682.1	70161.2	69598.5	69976.2	2	676
2024-05-22 09:00:00	69975.9	70042.3	69805.9	69954.9	2	674
2024-05-22 10:00:00	69955.3	70199.1	69899.9	70151.2	2	566
2024-05-22 11:00:00	70151	70236.3	69725.4	69725.4	2	727
2024-05-22 12:00:00	69721	70058.7	69479.5	69611.2	2	608
2024-05-22 13:00:00	69611.2	69859.6	69399.5	69543.1	2	650
2024-05-22 14:00:00	69544.3	70132.7	69401.4	70063.6	2	656
2024-05-22 15:00:00	70062.6	70539.5	69882.3	70412.7	2	689
2024-05-22 16:00:00	70414.6	70613.7	70165.4	70198.5	2	573
2024-05-22 17:00:00	70196.9	70411.6	69660.6	69819.6	2	688
2024-05-22 18:00:00	69818.9	69859.7	69235.3	69553.4	2	655
2024-05-22 19:00:00	69556.3	69762.1	69416.9	69586.9	2	665
2024-05-22 20:00:00	69588.4	69927.1	69358.4	69399.2	2	640
2024-05-22 21:00:00	69372.5	69591.8	68902.6	69453.9	2	757
2024-05-22 22:00:00	69418.8	69469.3	69006.6	69081.4	2	757
2024-05-22 23:00:00	69082.9	69184.9	68963.8	69125.1	2	562
2024-05-23 00:00:00	69116.5	69575.2	69116.5	69453.7	2	501
2024-05-23 01:00:00	69449.2	69578.9	69208.7	69445.4	2	506
2024-05-23 02:00:00	69446.4	69528.1	69306.4	69450.6	2	503
2024-05-23 03:00:00	69464.9	69485	69236.4	69407.3	2	500
2024-05-23 04:00:00	69391.4	69548.7	69353.7	69514.6	2	504
2024-05-23 05:00:00	69493.6	69536.1	69286.2	69411.9	2	500
2024-05-23 06:00:00	69435.2	69635.9	69322.6	69541.3	2	503
2024-05-23 07:00:00	69541.3	69823	69408.7	69695.2	2	627
2024-05-23 08:00:00	69695.2	69805	69529.8	69647.9	2	570
2024-05-23 09:00:00	69651.2	69791.2	69541.5	69601.2	2	504
2024-05-23 10:00:00	69598.4	69756.1	69475.9	69484.9	2	652
2024-05-23 11:00:00	69498.3	70008.5	69495.8	69928.1	2	544
2024-05-23 12:00:00	69927.9	70027.7	68984.7	69387	2	522
2024-05-23 13:00:00	69378.7	69519.2	67678.4	67989	2	680
2024-05-23 14:00:00	67990.6	68282.2	67568	67699.7	2	589
2024-05-23 15:00:00	67700.1	68243.7	67653.9	68012.6	2	520
2024-05-23 16:00:00	68036.9	68133.2	67750.9	67785.9	2	501
2024-05-23 17:00:00	67768.6	68080.4	67546.7	67603.8	2	503
2024-05-23 18:00:00	67605.3	67655.8	66695.1	67317.9	2	502
2024-05-23 19:00:00	67361.1	67653.4	66991.2	67071.9	2	549
2024-05-23 20:00:00	67073.2	67905.1	66261.2	67733.4	2	596
2024-05-23 21:00:00	67749.2	68316.7	67093.8	67947.5	2	748
2024-05-23 22:00:00	67949.2	67949.2	67497.6	67647.6	2	755
2024-05-23 23:00:00	67649.1	67955.3	67445.6	67926	2	500
2024-05-24 00:00:00	67922.5	67968	67589.7	67807.6	2	509
2024-05-24 01:00:00	67813.2	67815	67605.1	67701.2	2	553
2024-05-24 02:00:00	67704.5	67949.3	67588.9	67924.8	2	543
2024-05-24 03:00:00	67924.8	67978.7	67784.2	67849.3	2	595
2024-05-24 04:00:00	67845.6	67886.4	67608.6	67669.4	2	500
2024-05-24 05:00:00	67674.3	67674.3	67054.7	67266.2	2	512
2024-05-24 06:00:00	67252.9	67557.8	66819.3	66865.7	2	507
2024-05-24 07:00:00	66865.7	67293.9	66813.8	67123.2	2	555
2024-05-24 08:00:00	67123.2	67186.2	66588.3	67148.5	2	629
2024-05-24 09:00:00	67134	67412.6	67000.7	67334	2	504
2024-05-24 10:00:00	67335.3	67485.4	67267	67311.5	2	524
2024-05-24 11:00:00	67318.4	67434	67231.1	67312.5	2	501
2024-05-24 12:00:00	67297.9	67528.7	67293.1	67470.7	2	504
2024-05-24 13:00:00	67455.3	67572.1	66889.5	67034.5	2	517
2024-05-24 14:00:00	67029.8	67998.4	66946.2	67822.8	2	538
2024-05-24 15:00:00	67828.2	68382.9	67826.5	68293.2	2	511
2024-05-24 16:00:00	68291.1	68434.6	67892.9	68353.1	2	566
2024-05-24 17:00:00	68352.3	68901.1	68351.5	68874.2	2	550
2024-05-24 18:00:00	68880.2	69181.2	68800.9	68932.9	2	596
2024-05-24 19:00:00	68933.6	69224.1	68725.4	69103.2	2	640
2024-05-24 20:00:00	69098.4	69181.1	68875.3	68890.7	2	777
2024-05-24 21:00:00	68772.9	68939.5	68711.7	68803	2	1278
2024-05-24 22:00:00	68802.4	68806.7	68603.3	68712.3	2	1273
2024-05-24 23:00:00	68711.5	68711.5	68446.1	68482.8	2	1278
2024-05-25 00:00:00	68480.4	68609.8	68422.3	68460	2	1274
2024-05-25 01:00:00	68463.2	68642.8	68460	68533.5	2	1276
2024-05-25 02:00:00	68533.2	68751.4	68524	68734.9	2	1276
2024-05-25 03:00:00	68739	68826	68571.4	68668	2	1281
2024-05-25 04:00:00	68664.1	68744.7	68601	68685.3	2	1269
2024-05-25 05:00:00	68685.4	68725.3	68618	68630.9	2	1288
2024-05-25 06:00:00	68633	68666	68534.1	68573.9	2	1285
2024-05-25 07:00:00	68620.3	68769.9	68589.9	68713.5	2	777
2024-05-25 08:00:00	68710.9	69017.9	68703.1	68845.6	2	777
2024-05-25 09:00:00	68843	69132.8	68811.2	69055.2	2	777
2024-05-25 10:00:00	69059.3	69422.6	68976	69348.2	2	777
2024-05-25 11:00:00	69361.3	69564.2	69080	69089.8	2	777
2024-05-25 12:00:00	69089.8	69261.1	68998.6	69083	2	777
2024-05-25 13:00:00	69080.2	69193.8	68867.9	68992.1	2	777
2024-05-25 14:00:00	68992.6	69045.1	68922.7	69002.4	2	777
2024-05-25 15:00:00	69004.2	69171.5	68828.2	68902.4	2	777
2024-05-25 16:00:00	68901.3	69012.1	68823.4	68902.7	2	777
2024-05-25 17:00:00	68905.1	69069.1	68887.3	69026.3	2	777
2024-05-25 18:00:00	69021.7	69199.8	69021.7	69172.7	2	777
2024-05-25 19:00:00	69174.4	69227.8	69060.4	69115	2	777
2024-05-25 20:00:00	69115.2	69185.1	69034.3	69073.8	2	777
2024-05-25 21:00:00	69030.4	69137.6	69011.2	69100.2	2	1296
2024-05-25 22:00:00	69076.6	69126.8	68989.4	69087.4	2	808
2024-05-25 23:00:00	69087.1	69324.7	69084.7	69251.7	2	777
2024-05-26 00:00:00	69252.1	69280.5	69113.3	69114	2	777
2024-05-26 01:00:00	69113.7	69222.9	69113	69123.7	2	777
2024-05-26 02:00:00	69123.6	69141	68800.9	68865.2	2	777
2024-05-26 03:00:00	68864.4	69099.5	68844.2	69034.8	2	777
2024-05-26 04:00:00	69035.5	69035.5	68899.3	68938.3	2	777
2024-05-26 05:00:00	68939.5	69103.5	68893.3	69102.1	2	777
2024-05-26 06:00:00	69103.5	69155.1	69007.4	69066.3	2	777
2024-05-26 07:00:00	69065.7	69406.2	69058.2	69308.2	2	777
2024-05-26 08:00:00	69301.3	69517.7	69023.3	69121.1	2	777
2024-05-26 09:00:00	69125.1	69215.2	68953.3	69049.2	2	777
2024-05-26 10:00:00	69047.7	69184.1	69039.7	69175.6	2	777
2024-05-26 11:00:00	69168.8	69191.1	69010.2	69096.1	2	777
2024-05-26 12:00:00	69091.8	69108.1	68918.6	68954.4	2	777
2024-05-26 13:00:00	68949.2	69106.2	68914.5	69101.3	2	777
2024-05-26 14:00:00	69108.1	69273.5	68992.9	69239.5	2	777
2024-05-26 15:00:00	69239.5	69356.4	68648	68808.4	2	780
2024-05-26 16:00:00	68808.8	68934.2	68671.6	68759.3	2	777
2024-05-26 17:00:00	68758.1	68875	68697.2	68747.4	2	777
2024-05-26 18:00:00	68739.3	68800.8	68676.2	68754.7	2	777
2024-05-26 19:00:00	68758.4	68876.7	68754.7	68839.7	2	777
2024-05-26 20:00:00	68839.4	68846.2	68667.4	68673.6	2	777
2024-05-26 21:00:00	68615.8	68615.8	68065.3	68430.5	2	1288
2024-05-26 22:00:00	68430	68641.4	68398.3	68523	2	833
2024-05-26 23:00:00	68511.2	68531	68310.2	68468.8	2	547
2024-05-27 00:00:00	68462.5	68782.9	68425.7	68773.6	2	512
2024-05-27 01:00:00	68782.6	69260.1	68681.7	69019.3	2	529
2024-05-27 02:00:00	69019.9	69242.2	68968.7	69077	2	585
2024-05-27 03:00:00	69074.8	69160.2	68779.5	68822.3	2	500
2024-05-27 04:00:00	68822.5	68862.9	68732.1	68745.9	2	506
2024-05-27 05:00:00	68740.2	68755.8	68298.1	68488.3	2	577
2024-05-27 06:00:00	68491.3	68572.2	68349.7	68359.5	2	515
2024-05-27 07:00:00	68354.4	68675.2	68298.1	68604.5	2	531
2024-05-27 08:00:00	68609.5	68851.7	68464.7	68570.4	2	500
2024-05-27 09:00:00	68567.3	68605.7	68385.5	68550.3	2	512
2024-05-27 10:00:00	68552.7	68555.3	68384.6	68517.1	2	503
2024-05-27 11:00:00	68522.8	68621.3	68212.3	68398.3	2	532
2024-05-27 12:00:00	68401.9	68593.2	68321.8	68586.4	2	526
2024-05-27 13:00:00	68558.1	68989.3	68540.3	68867.6	2	547
2024-05-27 14:00:00	68880.5	69438.2	68784.5	69393.7	2	510
2024-05-27 15:00:00	69393.7	70466	69382.7	70299.1	2	569
2024-05-27 16:00:00	70292	70625.2	70059.6	70123.2	2	648
2024-05-27 17:00:00	70114.5	70309.7	69927.2	70148.3	2	546
2024-05-27 18:00:00	70102	70208.7	69788.4	69873.6	2	589
2024-05-27 19:00:00	69873.6	70042.8	69007.3	69189.3	2	738
2024-05-27 20:00:00	69189.2	69679.3	69104	69612.7	2	508
2024-05-27 21:00:00	69576.7	69813.9	69517.2	69767.6	2	753
2024-05-27 22:00:00	69693.1	69700	69468	69550.2	2	757
2024-05-27 23:00:00	69506.5	69552.7	69251.6	69389.1	2	543
2024-05-28 00:00:00	69365.2	69434.1	69050.7	69323.6	2	500
2024-05-28 01:00:00	69292.6	69546.7	68491.3	68575.3	2	517
2024-05-28 02:00:00	68586.2	68785.8	68371.3	68628.3	2	523
2024-05-28 03:00:00	68628.3	68702.8	67702.2	68007	2	501
2024-05-28 04:00:00	68004.2	68096.1	67421.2	67721	2	504
2024-05-28 05:00:00	67721	68013.8	67593	68013.8	2	643
2024-05-28 06:00:00	67985	68029.4	67700.7	67934	2	510
2024-05-28 07:00:00	67912.4	67978.9	67603.3	67636.9	2	533
2024-05-28 08:00:00	67643.8	68211.2	67530.4	68113.7	2	532
2024-05-28 09:00:00	68116.4	68467.2	67960	68284.9	2	494
2024-05-28 10:00:00	68282.4	68834.6	68175.6	68549.9	2	386
2024-05-28 11:00:00	68549.9	68581.7	68224.3	68352.6	2	97
2024-05-28 12:00:00	68351	68512.6	68062	68135.7	2	155
2024-05-28 13:00:00	68094.2	68430.9	67567.6	67750	2	398
2024-05-28 14:00:00	67753.2	68214.2	67461.3	67933.1	2	263
2024-05-28 15:00:00	67933.1	68427.2	67687.4	68292.1	2	245
2024-05-28 16:00:00	68292.1	68416.4	67611.4	67674.9	2	175
2024-05-28 17:00:00	67674.6	68121.1	67562.4	67677.6	2	140
2024-05-28 18:00:00	67677.6	67936	67211.2	67775.9	2	604
2024-05-28 19:00:00	67775.9	68568.8	67736.2	68372.8	2	580
2024-05-28 20:00:00	68370.5	68506.8	68004.1	68273.2	2	423
2024-05-28 21:00:00	68273.4	68480.4	68153.7	68274.5	2	749
2024-05-28 22:00:00	68273.1	68596.4	68252.4	68576.2	2	757
2024-05-28 23:00:00	68575.8	68584.9	68228.1	68363.3	2	470
2024-05-29 00:00:00	68359.6	68542.7	68185.6	68376.6	2	621
2024-05-29 01:00:00	68376.4	68656.6	68218.5	68531.6	2	698
2024-05-29 02:00:00	68531.4	68885.3	68374.1	68649.2	2	413
2024-05-29 03:00:00	68649.2	68838.5	68572.9	68713.3	2	332
2024-05-29 04:00:00	68712.4	68880	68653.7	68725.6	2	572
2024-05-29 05:00:00	68719.9	68796.3	68465.8	68550.3	2	749
2024-05-29 06:00:00	68542.5	68633.9	68393.5	68459.4	2	210
2024-05-29 07:00:00	68459.4	68501.1	67889.3	67906.8	2	205
2024-05-29 08:00:00	67896.4	67968.7	67561.3	67831	2	141
2024-05-29 09:00:00	67831	67957.6	67621.2	67866.9	2	215
2024-05-29 10:00:00	67866.2	67988.3	67733.9	67953.4	2	134
2024-05-29 11:00:00	67955.8	67964.4	67657.5	67733	2	211
2024-05-29 12:00:00	67733	67990.6	67547.7	67855.3	2	240
2024-05-29 13:00:00	67852.1	68235.1	67551.5	67850.8	2	297
2024-05-29 14:00:00	67850.8	67927.6	67477.6	67595.2	2	271
2024-05-29 15:00:00	67595.7	67820.9	67271.3	67341.2	2	327
2024-05-29 16:00:00	67341.2	67688	67097.6	67521.2	2	269
2024-05-29 17:00:00	67518.8	67620.1	67256.4	67544.9	2	142
2024-05-29 18:00:00	67544.9	67558	67176.7	67354.4	2	554
2024-05-29 19:00:00	67352	67707.1	67169.3	67225.7	2	198
2024-05-29 20:00:00	67225.7	67453.7	67071.5	67430.1	2	162
2024-05-29 21:00:00	67430	67748.5	67285.3	67610	2	731
2024-05-29 22:00:00	67592	67703.1	67492.3	67638.1	2	757
2024-05-29 23:00:00	67638.6	67690.7	67443.8	67594.2	2	54
2024-05-30 00:00:00	67600.8	67785.8	67469.3	67542.2	2	240
2024-05-30 01:00:00	67534.4	67808.1	67417.4	67765.8	2	142
2024-05-30 02:00:00	67759.2	68147	67674.2	67906.3	2	788
2024-05-30 03:00:00	67861	68131.8	67818.6	68029.3	2	117
2024-05-30 04:00:00	68029.3	68383.3	67883.9	68128.7	2	100
2024-05-30 05:00:00	68061.1	68163.4	67901.5	68107.1	2	379
2024-05-30 06:00:00	68093.5	68151.1	67696.7	67790.4	2	152
2024-05-30 07:00:00	67794.5	67998.1	67482.5	67543.7	2	555
2024-05-30 08:00:00	67543.7	67728.3	67093	67651.6	2	603
2024-05-30 09:00:00	67649.9	67719.1	67422.2	67705.1	2	433
2024-05-30 10:00:00	67705	67952.3	67503.6	67901.5	2	443
2024-05-30 11:00:00	67901.5	68074.8	67753.8	67756.2	2	487
2024-05-30 12:00:00	67756.2	68283.1	67701.2	68080.5	2	443
2024-05-30 13:00:00	68070.1	68623.8	67994.4	68572.1	2	558
2024-05-30 14:00:00	68575.1	68767.2	68215.5	68320.1	2	608
2024-05-30 15:00:00	68321.5	68574.2	68102.7	68487	2	597
2024-05-30 16:00:00	68487	68655.2	68342.6	68646	2	526
2024-05-30 17:00:00	68646	69479	68627.8	69303.1	2	631
